,Address,Lat,Long,Provider
134,"G-32, Central Plaza Mall, Golf Course RoadParsvnath Exotica, DLF Phase 5, Sector 53Gurugram, Haryana 122002",28.47240873,77.0988162620001,arcgis
135,"DLF Phase 5, Sector 43Gurugram, Haryana 122022",28.4547900000001,77.0860500000001,arcgis
136,"Vipul Aarohan, Gurgaon",28.4776200000001,77.0695200000001,arcgis
137,"Golf Course RoadDLF Phase 5, Sector 54Gurugram, Haryana 122003India ",28.4397488337139,77.102835658461,arcgis
138,"Suncity, Sector 54Gurugram, Haryana 122011India ",28.434822233972,77.1045929737723,arcgis
139,"BLC-143, Golf Course RoadDLF Phase 5, Sector 54Gurugram, Haryana 122002",28.4397488337139,77.102835658461,arcgis
140,"Parsvnath Exotica, DLF Phase 5, Sector 53Parsvnath Exotica, DLF Phase 5, Sector 53Gurugram, Haryana 122003",28.4365275000001,77.0684696960001,arcgis
141,"315 Suncity Business TowerSuncity, Sector 54Gurugram, Haryana 122002",28.47240873,77.0988162620001,arcgis
142,"Shop No. LG-18A South Point MallGolf Course Road, Near IBS Hotel, DLF Phase 5, Sector 53Gurugram, Haryana 122002",28.47240873,77.0988162620001,arcgis
143,"Golf Course RoadParsvnath Exotica, Block 1, Sector 53Gurugram, Haryana 122002",28.4639794516902,77.0953132329578,arcgis
144,"Opp. Trinity Tower Sector 53DLF City, DLF Phase 5, Sector 53Gurugram, Haryana 122002India ",28.47240873,77.0988162620001,arcgis
145,"One Horizon CenterPlaza tower T-01 Shop 112Golf Course Road, Harizan Colony, Sector 43Gurugram, Haryana 122002, India ",28.47240873,77.0988162620001,arcgis
146,"DLF City Plots Phase 5, Gurgaon",28.4776200000001,77.0695200000001,arcgis
147,"Site No IBlock C, Urban Estate, Sector 45Gurugram, Haryana 122001India ",28.4522900000001,77.0662250000001,arcgis
148,"sector 45, Gurgaon",28.4454900000001,77.06735,arcgis
149,"huda, Sector-45 Gurgaon, Gurgaon",28.4454900000001,77.06735,arcgis
150,"residential plot, Sector-46 Gurgaon, Gurgaon",28.4367800000001,77.05798,arcgis
151,"Sector 51Gurugram, Haryana 122001India ",28.42909,77.0662200000001,arcgis
152,"Sector-39 Gurgaon, Gurgaon",28.4407800000001,77.0513800000001,arcgis
153,"Sector-46 Gurgaon, Gurgaon",28.4367800000001,77.05798,arcgis
154,"Unitech Cyber Park, Gurgaon",28.44305,77.0569400000001,arcgis
155,"HUDA, Sector-40 Gurgaon, Gurgaon",28.44946,77.05751,arcgis
156,"SRG Home 1, Gurgaon",28.4776200000001,77.0695200000001,arcgis
157,"Near National Law CollegeBlock G, South City I, Sector 40Gurugram, Haryana 122001India ",28.454285,77.0578600000001,arcgis
158,"South City 1, Gurgaon",28.4250000000001,77.0557700000001,arcgis
159,"SNB Homes 2, Gurgaon",28.4776200000001,77.0695200000001,arcgis
160,"Bhavishyanidhi Bhawan, Plot No.43, Sector 44 Institutional Area, Sector 45 Gurugram, Haryana 122002India ",28.47240873,77.0988162620001,arcgis
161,"Plot No. 90 Sector 44 Gurugram, Haryana 122003India ",28.45865,77.0737350000001,arcgis
162,"Plot No. 132-134, Kanhai Colony, Sector 44 Kanahi Gurugram, Haryana 122022India ",28.44717,77.0749500000001,arcgis
163,"plot no- 202, Vikas Marg Sector 52 Gurugram, Haryana 122003 India ",28.4372561702616,77.0674788227398,arcgis
164,"Sector-52 Gurgaon, Gurgaon",28.43843,77.0798300000001,arcgis
165,"Manohara MargWazirabad, Sector 52Gurugram, Haryana 122004India ",28.3867194100001,76.9698395,arcgis
166,"Parsvnath Presidency, Gurgaon",28.4431120932541,77.0829259715506,arcgis
167,"Ardee City, Gurgaon",28.44495,77.081652,arcgis
168,"Sector 56, Gurgaon",28.4268300000001,77.0973900000001,arcgis
169,"Builder Floor, Sector-52 Gurgaon, Gurgaon",28.43843,77.0798300000001,arcgis
170,"C-1, Sushant Lok Rd, Block C, Sushant Lok Phase I, Sector 43 Gurugram, Haryana 122002 India",28.468143,77.077010391389,arcgis
171,"Block C, Sushant Lok Phase I, Sector 43Gurugram, Haryana 122021India",28.45647,77.0811000000001,arcgis
172,"Apparel House GroundFortis Hospital Road, Sector 44 Gurugram, Haryana 122003, India ",28.45865,77.0737350000001,arcgis
173,"C-1, Sushant Lok Rd, Block C, Sushant Lok Phase I, Sector 43 Gurugram, Haryana 122002",28.45647,77.0811000000001,arcgis
174,"Sector-43 Gurgaon, Gurgaon",28.4547900000001,77.0860500000001,arcgis
175,"Plot No. 132-134, Kanhai Colony, Sector 44KanahiGurugram, Haryana 122022India ",28.44717,77.0749500000001,arcgis
176,"DLF City Phase IV Galleria Market, Sushant Lok, Sector 28 Gurugram, Haryana 122002 India ",28.4813450000001,77.0937650000001,arcgis
177,"4530, HIBISCUS LnDLF Phase IV Gurugram, Haryana 122009 India ",28.4662070152634,77.0850041174044,arcgis
178,"Plot No.522, Golf Course Road Near Super Mart I, DLF Phase IV, Sector 27 Gurugram, Haryana 122009 India ",28.4655421210738,77.0946355853403,arcgis
179,"1st Floor Global Foyer Mall Unit 001 Golf Course Road, Sector 43 Gurugram, Haryana 122002 India ",28.4580048590021,77.0965713535486,arcgis
180,"42, Golf Course Road DLF Phase 5, Sector 43 Gurugram, Haryana 122002 India ",28.4580048590021,77.0965713535486,arcgis
181,"Behind Horizon Centre Sector 43 Phase 5 DLF City Harizan Colony, Sector 43 Gurugram, Haryana 122009 India ",28.4629000000001,77.0952200000001,arcgis
182,"St Thomas Marg Near Genpact Office, DLF Phase 5, Sector 53 Gurugram, Haryana 122002 India ",28.449972,77.0914665633384,arcgis
183,"Phase- IC-1, Sushant Lok Rd, Block C, Sushant Lok Phase I, Sector 43 Gurugram, Haryana 122002India ",28.47240873,77.0988162620001,arcgis
184,"St Thomas Marg Block C, Sushant Lok Phase I, Sector 43 Gurugram, Haryana 122003India ",28.4473952077321,77.0795610935705,arcgis
185,"plot no.75, Golf Course Road Parsvnath Exotica, DLF Phase 5, Sector 53 Gurugram, Haryana 122002 India ",28.4409522765077,77.1020651571193,arcgis
186,"Auditorium Complex Near IFFCO Metro StationSector 29Gurugram, Haryana 122001India ",28.460906067,77.0396400000001,arcgis
187,"SCO-61 Opposite Lemon Tree 1St Sector 29 Hunter ValleySector 29Gurugram, Haryana 122003India ",28.4365275000001,77.0684696960001,arcgis
188,"292-296 Near City Center Sector 29South City, Sector 29Gurugram, Haryana 122001India ",28.47794,77.0714450000001,arcgis
189,"Auditorium Complex Near IFFCO Metro StationSector 29Gurugram, Haryana 122001India ",28.460906067,77.0396400000001,arcgis
190,"National Highway 8Block A, Sector 30Gurugram, Haryana 122003India ",28.4365275000001,77.0684696960001,arcgis
191,"D - BlockBlock G, South City I, Sector 41Gurugram, Haryana 122001India ",28.46406,77.0638100000001,arcgis
192,"70 Near unitech HouseBlock I, South City I, Sector 41Gurugram, Haryana 122001India ",28.45545,77.0631900000001,arcgis
193,"Ambedkar Colony, Chakkarpur, Sector-28Ambedkar Colony, Chakkarpur, Sector 28Gurugram, Haryana 122002India ",28.4813450000001,77.0937650000001,arcgis
194,"1 RITES BhawanLeisure Valley Rd, Sector 29Gurugram, Haryana 122022India ",28.3697277799065,76.9320448009983,arcgis
195,"Plot No.2 Near IFFCO ChowkSector 29Saudamini, Haryana 122001India ",28.4773001855242,77.0678579699253,arcgis
196,"Leisure Valley RoadNear, Rajiv Gandhi Park, Sector 29Gurugram, Haryana 122001India ",28.4762331977571,77.0705572561998,arcgis
197,"V/630Saraswati Vihar, Maruti Housing Colony, Sector 28Gurugram, Haryana 122022India ",28.3693146705523,76.9320348265335,arcgis
198,"Metro StationMehrauli-Gurgaon Rd, Near, Sikanderpur, DLF Phase 1, Sector 28Gurugram, Haryana 122002India ",28.4813450000001,77.0937650000001,arcgis
199,"Sohna RdNear Subhash Chowk, Pragati Hills Society, Sector 47Gurugram, Haryana 122018India ",28.4341000000001,77.0497200000001,arcgis
200,"plot # 12Pragati Hills Society, Sector 47Gurugram, Haryana 122003India ",28.4365275000001,77.0684696960001,arcgis
201,"Malibu Condominiums, Sohna - Gurgaon RdMalibu Town, Sector 47Gurugram, Haryana 122018India ",28.4341000000001,77.0497200000001,arcgis
202,"901, Sohna RdNear Subhash Chowk, Malibu Town, Sector 47Gurugram, Haryana 122018India ",28.4276956671086,77.0374418646715,arcgis
203,"Raheja Mall4th FloorSohna Rd, D1 Block, Malibu Town, Sector 47",28.4275700000001,77.0483600000001,arcgis
204,"Little ParkSector 47Gurugram, Haryana 122022",28.3630600000001,76.9473400000001,arcgis
205,"GurugramMalibu Town, Sector 47Gurugram, Haryana 122018",28.4341000000001,77.0497200000001,arcgis
206,"36, White Wood St Malibu Town, Sector 47 Gurugram, Haryana 122018",28.4341000000001,77.0497200000001,arcgis
207,"Kenwood, Malibu Town, Sector 47Gurugram, Haryana 122018India ",28.4341000000001,77.0497200000001,arcgis
208,"Q Block South City 2 Sohna RoadMain, Malibu Town, Sector 47Gurugram, Haryana 122001",28.4206683118588,77.0395409220353,arcgis
209,"Pocket H, Nirvana, Sector 50Gurugram, Haryana 122018India ",28.426525,77.0571650000001,arcgis
210,"Huda Colony, Sector 46Gurugram, Haryana 122022India ",28.44129,77.0561200000001,arcgis
211,"122001, Sohna RdIslampur Village, Sector 38Gurugram, Haryana 122018",28.434215934743,77.0358749328283,arcgis
212,"5, Sohna RdIslampur Village, Sector 38Gurugram, Haryana 122001",28.4348237624647,77.0354485593838,arcgis
213,"Opp. jmd gardensSohna Rd, Islampur Village, Sector 38Gurugram, Haryana 122018",28.434215934743,77.0358749328283,arcgis
214,"Sector 33Gurugram, Haryana 122005India ",28.43825,77.0243600000001,arcgis
215,"Central Park Resorts RdCentral Park II, Sector 48Gurugram, Haryana 122018",28.42709,77.0373700000001,arcgis
216,"The Aon Centre, Candor Info Space Central Park IITikri, Sector 48Gurugram, Haryana 122001",28.460906067,77.0396400000001,arcgis
217,"Sohna RdNear Subhash Chowk, Central Park II, Sector 48Gurugram, Haryana 122004",28.4284395,77.0368275,arcgis
218,"BLOCK AVipul World, Sector 48Gurugram, Haryana 122001",28.41477,77.0375300000001,arcgis
219,"C BlockPocket C, Mayfield Garden, Sector 50Gurugram, Haryana 122018",28.4249287404928,77.0558719766865,arcgis
220,"C BlockNirvana Central Rd, Pocket C, Mayfield Garden, Sector 50Gurugram, Haryana 122018",28.426525,77.0571650000001,arcgis
221,"Pocket H, Nirvana, Sector 50Gurugram, Haryana 122018India ",28.426525,77.0571650000001,arcgis
222,"Pocket H, South City II, Sector 50Gurugram, Haryana 122018India ",28.426525,77.0571650000001,arcgis
223,"152, Nirvana Country P Nirvana Pocket I, Nirvana Country, Sector 50Adampur, Haryana 122018",28.426525,77.0571650000001,arcgis
224,"Sector 50 South City 2 D-BlockSouth City II, Sector 50Gurugram, Haryana 122018",28.4180006661115,77.0535992485426,arcgis
225,"Sector 49, South City IID-Block, Sector 49Gurugram, Haryana 122018",28.420945,77.0518750000001,arcgis
226,"A BlockBlock K, South City II, Sector 49Gurugram, Haryana 122018",28.420945,77.0518750000001,arcgis
227,"SN 5A, 5B, 6A & 7, Universal Trade TowerMain, Sohna Rd, Block S, Sector 49Gurugram, Haryana 122101",28.4069550000001,77.0434250000001,arcgis
228,"Main, Sohna RdSector 48Gurugram, Haryana 122001",28.4442434700108,77.0340595936354,arcgis
229,"PLOT NO.-15,Q1 BLOCK, SOUTH CITY 2, SECTOR 49, GURUGRAM, DELHI NCRSouth City II, Sector 49Fatehpur, Haryana 122001",28.4187669883432,77.0453014350511,arcgis
230,"435-436, Tower-BSohna Rd, Malibu Town, Sector 47Gurugram, Haryana 122002",28.47240873,77.0988162620001,arcgis
231,"GurugramMalibu Town, Sector 47Gurugram, Haryana 122018India ",28.4341000000001,77.0497200000001,arcgis
232,"36, White Wood StMalibu Town, Sector 47Gurugram, Haryana 122018India ",28.4341000000001,77.0497200000001,arcgis
233,"L-4 blockDLF Phase 2, Sector 25Gurugram, Haryana 122002India ",28.4945956549285,77.0855616644846,arcgis
234,"122008MM48, Madhya Marg, Mushedpur, DLF Phase 2, Sector 25Gurugram, Haryana 122022India ",28.4875193608114,77.0869513184835,arcgis
235,"DLF Phase 2, Sector 25Gurugram, Haryana 122002India ",28.4827095,77.09273325,arcgis
236,"14, Dakshin Marg, Heritage City, Sector 25DLF Phase 2, Sector 25Gurugram, Haryana 122002",28.48153,77.0941050000001,arcgis
237,"No.1, Dakshin MargDLF Phase 2, Sector 25Gurugram, Haryana 122002",28.4824480071564,77.0861120381863,arcgis
238,"Ground Floor, DLF SquareJacaranda Marg, Block M, DLF Phase 2, Sector 25Gurugram, Haryana 122002",28.4893988667907,77.0873042024115,arcgis
239,"DLF Phase 2, Sector 25Gurugram, Haryana 122002India ",28.4827095,77.09273325,arcgis
240,"DLF City Phase IVGalleria Market, Sushant Lok, Sector 28Gurugram, Haryana 122002India ",28.4813450000001,77.0937650000001,arcgis
241,"4530, HIBISCUS LnDLF Phase IVGurugram, Haryana 122009India ",28.4662070152634,77.0850041174044,arcgis
242,"Opp, Block C RoadSushant Lok Phase I, B- BlockGurugram, Haryana 122002India ",28.47240873,77.0988162620001,arcgis
243,"Plot No.522, Golf Course RoadNear Super Mart I, DLF Phase IV, Sector 27Gurugram, Haryana 122009India ",28.4655421210738,77.0946355853403,arcgis
244,"B BlockSushant Lok Phase I, Sector 43Gurugram, Haryana 122002India ",28.47240873,77.0988162620001,arcgis
245,"292-296 Near City Center Sector 29South City, Sector 29Gurugram, Haryana 122001India ",28.47794,77.0714450000001,arcgis
246,"Ambedkar Colony, Chakkarpur, Sector-28Ambedkar Colony, Chakkarpur, Sector 28Gurugram, Haryana 122002India ",28.4813450000001,77.0937650000001,arcgis
247,"1st Floor Global Foyer Mall Unit 001Golf Course Road, Sector 43Gurugram, Haryana 122002India ",28.47240873,77.0988162620001,arcgis
248,"4530, HIBISCUS LnDLF Phase IVGurugram, Haryana 122009India ",28.4662070152634,77.0850041174044,arcgis
249,"Opp, Block C RoadSushant Lok Phase I, B- BlockGurugram, Haryana 122002India ",28.47240873,77.0988162620001,arcgis
250,"V/630Saraswati Vihar, Maruti Housing Colony, Sector 28Gurugram, Haryana 122022India ",28.3693146705523,76.9320348265335,arcgis
251,"Shop No. LG-57, DT Mega MallGolf Course Road, A Block, DLF Phase 1, Sector 28Gurugram, Haryana 122002India ",28.4813450000001,77.0937650000001,arcgis
252,"Opposite HUDA City CentreSector 44Gurugram, Haryana 122002India ",28.47240873,77.0988162620001,arcgis
253,"Arjun MargBlock E, Block C, Sector 26AGurugram, Haryana 122022India ",28.4663746194516,77.1000995211329,arcgis
254,"Pahari Road Sector 26Block E, DLF City, Phase -1, Block -EGurugram, Haryana 122011India ",28.401976339,77.1109025000001,arcgis
