,Address,Lat,Long,Provider
32,"A - 602, Shastri Nagar, delhi",28.64752,77.2708200000001,arcgis
33,"Shriram Road, delhi",28.6759665283767,77.2272745601167,arcgis
34,"Lajpat Nagar - II, new delhi",28.5656900000001,77.2481300000001,arcgis
35,"Wz 773 Tihar village , new delhi",28.63545,77.1077800000001,arcgis
36,"IIT Delhi, new delhi",28.5427300000001,77.2003100000001,arcgis
37,"lajpat nagar - 4, delhi",28.5642100000001,77.2343300000001,arcgis
38,"Sector 15 Rohini, delhi",28.7280900000001,77.1264800000001,arcgis
39,"gandhi vihar, new delhi",28.7196872149924,77.2144711074962,arcgis
40,"South Ex - II, new delhi",28.5684600000001,77.2198500000001,arcgis
41,"hauz rani, delhi",28.5293300000001,77.21329,arcgis
42,"B-5/142, Sector-8, Rohini, delhi",28.70255,77.1217700000001,arcgis
43,"BURARI SHANT NAGAR, new delhi",28.7566,77.2069500000001,arcgis
44,"pandav nagar, delhi",28.61458,77.27574,arcgis
45,"Preet Vihar, delhi",28.63906,77.2959200000001,arcgis
46,"new delhi, delhi",28.63095,77.2172800000001,arcgis
47,"indra vihar north delhi, delhi",28.6724800000001,77.1764700000001,arcgis
48,"M G Road, new delhi",28.4912506238497,77.1427076568131,arcgis
49,"Vishnu garden, delhi",28.6510900000001,77.1020700000001,arcgis
50,"i.n.a., delhi",28.5729149852288,77.216150554075,arcgis
51,"New ashok nagar, delhi",28.5921000000001,77.3033100000001,arcgis
52,"New ashok nagar, delhi",28.5921000000001,77.3033100000001,arcgis
53,"Sarfdarjung , new delhi",28.5658300000001,77.1990700000001,arcgis
54,"Sector 15 Rohini, delhi",28.7280900000001,77.1264800000001,arcgis
55,"Uttam Nagar, new delhi",28.6173700000001,77.0528600000001,arcgis
56,"Ramesh nagar, new delhi",28.804,77.02822,arcgis
57,"Mayur Vihar, Phase III, delhi",28.61125,77.3340600000001,arcgis
58,"C-11/143, Rohini Sector-5, delhi",28.7335200000001,77.1040300000001,arcgis
59,"Preet Vihar, delhi",28.63906,77.2959200000001,arcgis
60,"Sector-16, Rohini, delhi",28.72974,77.12327,arcgis
61,"SAIDULAJAIB, new delhi",28.5190200000001,77.19962,arcgis
62,"Palam Dabri Road, delhi",28.5924057804027,77.0810502077849,arcgis
63,"nangloi, new delhi",28.6748700000001,77.06127,arcgis
64,"A44, MCIE, new delhi",28.49289,77.3012000000001,arcgis
65,"New Ashok Nagar, new delhi",28.5921000000001,77.3033100000001,arcgis
66,"vasant vihar, delhi",28.5649500000001,77.1613600000001,arcgis
67,"Uttam nagar west, new delhi",28.6173700000001,77.0528600000001,arcgis
68,"Pandav Nagar, new delhi",28.61458,77.27574,arcgis
69,"POCKET G-181, SARITA VIHAR, delhi",28.5324400000001,77.29416,arcgis
70,"Sant Nagar, Burari, new delhi",28.74321,77.1995000000001,arcgis
71,"Rani Bagh, delhi",28.6857200000001,77.13192,arcgis
72,"Brijpuri, delhi",28.7051500000001,77.2724400000001,arcgis
73,"Shiv Nagar, new delhi",28.7214000000001,77.28234,arcgis
74,"Indra Park Palam Colony, new delhi",28.59722,77.10058,arcgis
75,"GHITORNI, new delhi",28.4982800000001,77.1360000000001,arcgis
76,"Safderjung road, new delhi",28.5930396668784,77.2088182572078,arcgis
77,"janak puri, delhi",28.62794,77.0905700000001,arcgis
78,"A-270, new delhi",28.63095,77.2172800000001,arcgis
79,"Civil lines , delhi",28.6766900000001,77.2176200000001,arcgis
80,"Sant Nagar, Burari, new delhi",28.74321,77.1995000000001,arcgis
81,"NEW DELHI, new delhi",28.63095,77.2172800000001,arcgis
82,"laxmi nagar, delhi",28.6387500000001,77.27592,arcgis
83,"Old seema puri, delhi",28.6802000000001,77.3292700000001,arcgis
84,"New Delhi, new delhi",28.63095,77.2172800000001,arcgis
85,"45-F Pocket-4, Mayur Vihar Phase -1, delhi",28.6035000000001,77.2907100000001,arcgis
86,"Janakpuri, new delhi",28.62794,77.0905700000001,arcgis
87,"A1 Janakpuri, new delhi",28.62794,77.0905700000001,arcgis
88,"Subhash Nagar, new delhi",28.6356000000001,77.1178,arcgis
89,"rani bagh, delhi",28.6857200000001,77.13192,arcgis
90,"Delhi, delhi",28.6341100000001,77.21691,arcgis
91,"Qutub industrial area, new delhi",28.6768000000001,77.3056600000001,arcgis
92,"C-1/63, 3rd floor , yamuna vihar, Delhi, delhi",28.7005800000001,77.27212,arcgis
93,"Katwaria sarai, new delhi",28.54184,77.1865800000001,arcgis
94,"Hnouse No-48, Munirka Kunj, Najafgarh, new delhi",28.58997,76.9898800000001,arcgis
95,"Indirapuram, delhi",28.5678,77.1749100000001,arcgis
96,"DLF Phase 2, M.G Road, Gurgaon, new delhi",28.7465700000001,77.1301300000001,arcgis
97,"TilakNagar, new delhi",28.64088,77.0892200000001,arcgis
98,"LU 95, 2ND FLOOR, NEAR CITY PARK HOTEL PITAMPURA, NEW DELHI, delhi",28.7054317153933,77.1430727386489,arcgis
99,"Mukundpur, delhi",28.7406500000001,77.1828400000001,arcgis
100,"k-1-8 jaidar enclave mohan garden uttam nagar delhi-59, new delhi",28.6219800000001,77.0552500000001,arcgis
101,"1/3555 Ram Nagar tyagi colony shahdara, delhi",28.68229,77.29589,arcgis
102,"JANAK PURI, delhi",28.62794,77.0905700000001,arcgis
103,"Shahdara, delhi",28.6895900000001,77.2780200000001,arcgis
104,"Delhi, delhi",28.6341100000001,77.21691,arcgis
105,"d - 52 pushpanjli enclave pitam pura, delhi",28.695411,77.110236,arcgis
106,"Indirapuram, delhi",28.5678,77.1749100000001,arcgis
107,"neb sarai, new delhi",28.5153700000001,77.1960000000001,arcgis
108,"Paschim Vihar, new delhi",28.6693300000001,77.0917400000001,arcgis
109,"Pitam Pura, delhi",28.6958900000001,77.1372600000001,arcgis
110,"Delhi, delhi",28.6341100000001,77.21691,arcgis
111,"delhi and dehradun, delhi",28.6341100000001,77.21691,arcgis
112,"New Delhi, new delhi",28.63095,77.2172800000001,arcgis
113,"R Z 70 dabri extention main, new delhi",28.60889,77.0834400000001,arcgis
114,"New Delhi, delhi",28.63095,77.2172800000001,arcgis
115,"Janak Puri, new delhi",28.62794,77.0905700000001,arcgis
116,"2/39 GF Sarva Priya Vihar, new delhi",28.54231,77.2056900000001,arcgis
117,"Pandav Nagar, new delhi",28.61458,77.27574,arcgis
118,"ASHA PARK JAIL ROAD TILAK NAGAR, new delhi",28.6292811571655,77.0996780848388,arcgis
119,"DELHI, new delhi",28.63095,77.2172800000001,arcgis
120,"Punjabi Bagh, new delhi",28.66634,77.1252400000001,arcgis
121,"Jagatpuri, new delhi",28.6884600000001,77.30024,arcgis
122,"Sanjay Park, Shakarpur, new delhi",28.63073,77.28135,arcgis
123,"Shahdara, delhi",28.6895900000001,77.2780200000001,arcgis
124,"Delhi Cantt, new delhi",28.59151,77.1294500000001,arcgis
125,"K-66, Hauz Khas Enclave, , new delhi",28.5479700000001,77.2029800000001,arcgis
126,"New Ashok Nagar, delhi",28.5921000000001,77.3033100000001,arcgis
127,"AMAR COLONY, NANGLOI, new delhi",28.67839,77.04943,arcgis
128,"Rohini, new delhi",28.7335200000001,77.1040300000001,arcgis
129,"Najafgarh, new delhi",28.62508,76.99746,arcgis
130,"Delhi, delhi",28.6341100000001,77.21691,arcgis
131,"UTTAM NAGAR, delhi",28.6173700000001,77.0528600000001,arcgis
132,"Bali Nagar, Raja Garden, new delhi",28.6525176307082,77.1296185604614,arcgis
133,"Delhi, delhi",28.6341100000001,77.21691,arcgis
134,"Krishna Nagar, delhi",28.65542,77.2833700000001,arcgis
135,"B-41 Gazipur Gaon, Opposite Community Center, delhi",28.5586900000001,77.2455200000001,arcgis
136,"Ranibagh, delhi",28.6857200000001,77.13192,arcgis
137,"khanpur extension, new delhi",28.51365,77.2338800000001,arcgis
138,"3708/8 narang colony trinagar, delhi",28.6807000000001,77.1608600000001,arcgis
139,"B-24, Mohan Baba Nagar, Badar Pur, , new delhi",28.4952000000001,77.30762,arcgis
140,"Janak Puri, new delhi",28.62794,77.0905700000001,arcgis
141,"Narela, delhi",28.83977,77.0769300000001,arcgis
142,"Sector 15 Rohini, delhi",28.7280900000001,77.1264800000001,arcgis
143,"FLAT NO 28A, C2D BLOCK, JANAKPURI, new delhi",28.62794,77.0905700000001,arcgis
144,"SECTOR 15, ROHINI, delhi",28.7280900000001,77.1264800000001,arcgis
145,"Krishna nagar, delhi",28.65542,77.2833700000001,arcgis
146,"Sarita vihar, new delhi",28.53511,77.2955700000001,arcgis
147,"laxmi nagar, delhi",28.6387500000001,77.27592,arcgis
148,"Sarita vihar, new delhi",28.53511,77.2955700000001,arcgis
149,"B3/297, new delhi",28.63095,77.2172800000001,arcgis
150,"GREATER NOIDA, delhi",28.4530300000001,77.54085,arcgis
151,"Uttam Nagar , new delhi",28.6173700000001,77.0528600000001,arcgis
152,"new delhi, delhi",28.63095,77.2172800000001,arcgis
153,"East Delhi, new delhi",28.630791483,77.2938002160001,arcgis
154,"Palam, new delhi",28.5910900000001,77.0911800000001,arcgis
155,"Laxmi nagar, delhi",28.6387500000001,77.27592,arcgis
156,"Uttam Nagar , new delhi",28.6173700000001,77.0528600000001,arcgis
157,"New Ashok Nagar, delhi",28.5921000000001,77.3033100000001,arcgis
158,"F-2/64 sangam vihar, new delhi",28.4980200000001,77.2430600000001,arcgis
159,"245/ Gh-4, Meera Appt. Paschim Vihar., new delhi",28.6693300000001,77.0917400000001,arcgis
160,"GK-2 , new delhi",28.5417400000001,77.2399300000001,arcgis
161,"Shastri Nagar, delhi",28.64752,77.2708200000001,arcgis
162,"Karol Bagh, new delhi",28.65045,77.1887300000001,arcgis
163,"Basai Dara Pur Near Ramesh Nagar Metro Station , new delhi",28.65272,77.1311900000001,arcgis
164,"Patel Nagar, new delhi",28.64781,77.1644800000001,arcgis
165,"MB ROAD , delhi",28.6341100000001,77.21691,arcgis
166,"Delhi shahdara, delhi",28.6895900000001,77.2780200000001,arcgis
167,"JANAKPURI, delhi",28.62794,77.0905700000001,arcgis
168,"badarput, delhi",28.50737,77.3034700000001,arcgis
169,"Sector-13, Rohini , delhi",28.72202,77.13235,arcgis
170,"B Block Model Town, new delhi",28.7050100000001,77.1895000000001,arcgis
171,"Sukhdev Vihar, new delhi",28.55508,77.2746700000001,arcgis
172,"Uttam Nagar , new delhi",28.6173700000001,77.0528600000001,arcgis
173,"NAJAFGARH, new delhi",28.62508,76.99746,arcgis
174,"Malvia nagar, delhi",28.53394,77.2070200000001,arcgis
175,"Laxmi Nagar, Mangal Bazar, delhi",28.6387500000001,77.27592,arcgis
176,"Gali No.5, East Azad Nagar, delhi",28.665258470046,77.2795581163595,arcgis
177,"Sector 15 Rohini, delhi",28.7280900000001,77.1264800000001,arcgis
178,"Badarpur , new delhi",28.50737,77.3034700000001,arcgis
179,"Old Rajinder Nagar, new delhi",28.6400704112993,77.1844257856245,arcgis
180,"Kotla Mubarakpur, new delhi",28.5743900000001,77.2242000000001,arcgis
181,"F-24/75 SECTOR 7 ROHINI, delhi",28.70701,77.1213700000001,arcgis
182,"D6, Vasant Kunj, new delhi",28.5315200000001,77.1501900000001,arcgis
183,"Flat No. 9, Type III Qtrs., Rajinder Nagar Police Residential Complex, New Rajinder Nagar, New Delhi- 110060, new delhi",28.6362550000001,77.1830777700001,arcgis
184,"Shahdara, delhi",28.6895900000001,77.2780200000001,arcgis
185,"Uttam Nagar , new delhi",28.6173700000001,77.0528600000001,arcgis
186,"Mayur Vihar, Phase II, delhi",28.61794,77.3003,arcgis
187,"Santnagar east of kailash, delhi",28.5556,77.25019,arcgis
188,"dwarka, delhi",28.58995,77.0400700000001,arcgis
189,"Delhi, delhi",28.6341100000001,77.21691,arcgis
190,"Sector 15 Rohini, delhi",28.7280900000001,77.1264800000001,arcgis
191,"Rani Bagh, new delhi",28.6857200000001,77.13192,arcgis
192,"shahdara, delhi",28.6895900000001,77.2780200000001,arcgis
193,"delhi, delhi",28.6341100000001,77.21691,arcgis
194,"LALITA PARK, LAXMI NAGAR, delhi",28.63061,77.2750600000001,arcgis
195,"shahdara, delhi",28.6895900000001,77.2780200000001,arcgis
196,"Vasant Kunj, delhi",28.5315200000001,77.1501900000001,arcgis
197,"Rohini, delhi",28.7335200000001,77.1040300000001,arcgis
198,"Patel Nagar, delhi",28.64781,77.1644800000001,arcgis
199,"B-73/G-2, Dilshad Colony, delhi",28.6846800000001,77.3277600000001,arcgis
200,"sewak park, uttam nagar, new delhi",28.61652,77.0355900000001,arcgis
201,"Delhi, delhi",28.6341100000001,77.21691,arcgis
202,"Palam Colony, new delhi",28.58144,77.0957100000001,arcgis
203,"D131 3rd floor new rajinder nagar, delhi",28.633343882429,77.1740976959517,arcgis
204,"Dwarka, new delhi",28.58995,77.0400700000001,arcgis
205,"Vasant kunj, new delhi",28.5315200000001,77.1501900000001,arcgis
206,"Kishangarh Vasant kunj, delhi",28.51874,77.1673200000001,arcgis
207,"Kreater Kailash 1, new delhi",28.5529100000001,77.2372300000001,arcgis
208,"Dwarka, delhi",28.58995,77.0400700000001,arcgis
209,"House No. 12, Gali No.1, Onkar Nagar-B, Tri Nagar, new delhi",28.6740855,77.15801025,arcgis
210,"Shakti Nagar, delhi",28.6753200000001,77.1621000000001,arcgis
211,"dwarka, new delhi",28.58995,77.0400700000001,arcgis
212,"Shakti Nagar, delhi",28.6753200000001,77.1621000000001,arcgis
213,"MODEL TOWN, delhi",28.7050100000001,77.1895000000001,arcgis
214,"South Delh, new delhi",28.52698,77.15259,arcgis
215,"Rajouri Garden, new delhi",28.6456200000001,77.1220900000001,arcgis
216,"delhi, delhi",28.6341100000001,77.21691,arcgis
217,"SAFDARJUNG ENCLAVE, new delhi",28.5647500000001,77.1946300000001,arcgis
218,"new friends, new delhi",28.6498100000001,77.1341000000001,arcgis
219,"G-24, Gali No-2, Karawal Nagar West, delhi",28.7233771427228,77.2753947859158,arcgis
220,"Dwarka, delhi",28.58995,77.0400700000001,arcgis
221,"kartar nagar delhi, delhi",28.6341100000001,77.21691,arcgis
222,"1/2057 ram nagar, shahdara, delhi",28.68229,77.29589,arcgis
223,"Delhi, new delhi",28.63095,77.2172800000001,arcgis
224,"VIKAS PURI, new delhi",28.6446,77.07507,arcgis
225,"189, Rsm Nagar Extn. Krishma Nagar, delhi",28.65542,77.2833700000001,arcgis
226,"Jahangir puri, delhi",28.7287600000001,77.1756400000001,arcgis
227,"Rohini, new delhi",28.7335200000001,77.1040300000001,arcgis
228,"Prop No. 38 A, second floor, kh. No. 419,, Sultanpur Extension, new delhi",28.5005600000001,77.15862,arcgis
229,"Faridabad, delhi",28.4867008082343,77.3100473324172,arcgis
230,"kalyan puri , new delhi",28.61368,77.3170200000001,arcgis
231,"Ambedkar nagar dakshinpuri New delhi, new delhi",28.5194700000001,77.23497,arcgis
232,"D-13/f-2 Dilshad colony, delhi",28.6839170990825,77.3265923330544,arcgis
233,"GTB Enclave, delhi",28.68699,77.30924,arcgis
234,"New Delhi, new delhi",28.63095,77.2172800000001,arcgis
235,"Rohini, delhi",28.7335200000001,77.1040300000001,arcgis
236,"Jamia Nagar, new delhi",28.56276,77.2860200000001,arcgis
237,"house no 20 sandeep house shakarpur delhi, delhi",28.62715,77.2794000000001,arcgis
238,"Mayur Vihar, new delhi",28.6076467198634,77.2906620624792,arcgis
239,"Delhi, delhi",28.6341100000001,77.21691,arcgis
240,"Katwaria sarai, new delhi",28.54184,77.1865800000001,arcgis
241,"Shahpurjat, new delhi",28.5485800000001,77.2139500000001,arcgis
242,"South Ex - II, new delhi",28.5684600000001,77.2198500000001,arcgis
243,"Ambedkar nagar dakshinpuri New delhi, new delhi",28.5194700000001,77.23497,arcgis
244,"Sang nagar burari, new delhi",28.7566,77.2069500000001,arcgis
245,"R Z Q - 29 Nihal Vihar, Near Q - Block Gurudwara, new delhi",28.65727,77.0773300000001,arcgis
246,"32,Bank enclave,delhi, delhi",28.6341100000001,77.21691,arcgis
247,"saket, new delhi",28.5240900000001,77.20676,arcgis
248,"D-7/99 Dayal Pur, Delhi-110094, delhi",28.7229,77.260975,arcgis
249,"Shahdara, delhi",28.6895900000001,77.2780200000001,arcgis
250,"Krishna Nagar, delhi",28.65542,77.2833700000001,arcgis
251,"VIKAS PURI, new delhi",28.6446,77.07507,arcgis
252,"Rajouri Garden, new delhi",28.6456200000001,77.1220900000001,arcgis
253,"Rohini, sector-3, delhi",28.7335200000001,77.1040300000001,arcgis
254,"uttam nagar , delhi",28.6173700000001,77.0528600000001,arcgis
255,"Rajouri Garden, new delhi",28.6456200000001,77.1220900000001,arcgis
256,"kailash colony, new delhi",28.55609,77.2406100000001,arcgis
257,"Budh Vihar,Phase -1, new delhi",28.7095,77.0850600000001,arcgis
258,"moti bagh, new delhi",28.58365,77.1647300000001,arcgis
259,"N 58 Shakti Nagar, Delhi 110007, delhi",28.68404,77.1965400000001,arcgis
260,"dilshad garden , delhi",28.67904,77.31476,arcgis
261,"uttam nagar , delhi",28.6173700000001,77.0528600000001,arcgis
262,"Saket, delhi",28.5240900000001,77.20676,arcgis
263,"Batla house okhla , delhi",28.5647300000001,77.2874200000001,arcgis
264,"Dwarka, delhi",28.58995,77.0400700000001,arcgis
265,"Vasant Vihar, new delhi",28.5649500000001,77.1613600000001,arcgis
266,"Lajpat Nagar-II, new delhi",28.5656900000001,77.2481300000001,arcgis
267,"IP Extension, new delhi",28.62933,77.3001,arcgis
268,"Badarpur Border, new delhi",28.50737,77.3034700000001,arcgis
269,"East Arjun Nagar shahdara, delhi",28.65718,77.2938300000001,arcgis
270,"Jamia Millia Islamia, delhi",28.5631900000001,77.2863400000001,arcgis
271,"Paschim vihar, new delhi",28.6693300000001,77.0917400000001,arcgis
272,"C 560 SARITA VIHAR, new delhi",28.53511,77.2955700000001,arcgis
273,"kartar nagar delhi, delhi",28.6341100000001,77.21691,arcgis
274,"MAHAVEER ENCLAVE NEW DELHI, new delhi",28.60056,77.0759800000001,arcgis
275,"Mahipalpur, new delhi",28.54843,77.1363600000001,arcgis
276,"Paschim vihar, new delhi",28.6693300000001,77.0917400000001,arcgis
277,"Ashok Vihar, delhi",28.6904200000001,77.1760600000001,arcgis
278,"Saket, delhi",28.5240900000001,77.20676,arcgis
279,"PATEL NAGAR, delhi",28.64781,77.1644800000001,arcgis
280,"delhi, new delhi",28.63095,77.2172800000001,arcgis
281,"rohini sec 1, new delhi",28.7335200000001,77.1040300000001,arcgis
282,"Jamia Millia Islamia, delhi",28.5631900000001,77.2863400000001,arcgis
283,"Aiims, delhi",28.5678600000001,77.2081000000001,arcgis
284,"East delhi, delhi",28.6341100000001,77.21691,arcgis
285,"gandhi vihar, new delhi",28.7196872149924,77.2144711074962,arcgis
286,"B-437, Chattarpur Ext., new delhi",28.49278,77.17055,arcgis
287,"S P Mukherjee Park, new delhi",28.64257,77.1023900000001,arcgis
288,"Burari, delhi",28.7566,77.2069500000001,arcgis
289,"Uttam Nagar, delhi",28.6173700000001,77.0528600000001,arcgis
290,"H-127B, Raj Nagar-2, Palam Colony, New Delhi-110077, new delhi",28.57466,77.0766100000001,arcgis
291,"Pandav Nagar, new delhi",28.61458,77.27574,arcgis
292,"Jhilmil colony , delhi",28.66967,77.3095500000001,arcgis
293,"saket, new delhi",28.5240900000001,77.20676,arcgis
294,"Ambedkar nagar dakshinpuri New delhi, new delhi",28.5194700000001,77.23497,arcgis
295,"Ambedkar nagar dakshinpuri New delhi, new delhi",28.5194700000001,77.23497,arcgis
296,"saket, new delhi",28.5240900000001,77.20676,arcgis
297,"1/2057 ram nagar, shahdara, delhi",28.68229,77.29589,arcgis
298,"sant nagar burari , delhi",28.74321,77.1995000000001,arcgis
299,"East of Kailash, new delhi",28.55631,77.24904,arcgis
300,"Jhilmil Colony, delhi",28.66967,77.3095500000001,arcgis
301,"Sector 15 Rohini, delhi",28.7280900000001,77.1264800000001,arcgis
302,"Saket, new delhi",28.5240900000001,77.20676,arcgis
303,"delhi, delhi",28.6341100000001,77.21691,arcgis
304,"Q.27, delhi",28.5192135,77.228559,arcgis
305,"new delhi, new delhi",28.63095,77.2172800000001,arcgis
306,"7B, Telegraph lane, Atulgrove Road, new delhi",28.6228914934791,77.2227410342778,arcgis
307,"h-39 af enclave, new delhi",28.7686595660001,77.0845490070001,arcgis
308,"G- 77 vikaspuri., delhi",28.6451362359052,77.0687476912401,arcgis
309,"29/12 Gali no.5, Part-2, Jharoda, Burari, new delhi",28.7299600000001,77.2000100000001,arcgis
310,"bara hindu rao, delhi",28.6611,77.2044200000001,arcgis
311,"D-3 Mansarovar Park , delhi",28.58304,77.3018500000001,arcgis
312,"laxmai nagar, new delhi",28.6387500000001,77.27592,arcgis
313,"A21, gurunank pura, new delhi",28.6998,77.25917,arcgis
314,"Laxmi Nagar, new delhi",28.6387500000001,77.27592,arcgis
315,"sarita vihar, delhi",28.53511,77.2955700000001,arcgis
316,"New Delhi, new delhi",28.63095,77.2172800000001,arcgis
317,"Rohini, delhi",28.7335200000001,77.1040300000001,arcgis
318,"Sector-8, Rohini, delhi",28.70255,77.1217700000001,arcgis
319,"kalkaji, new delhi",28.5366000000001,77.26095,arcgis
320,"Kalkaji, new delhi",28.5366000000001,77.26095,arcgis
321,"SANGAM VIHAR, new delhi",28.4980200000001,77.2430600000001,arcgis
322,"ROHINI, delhi",28.7335200000001,77.1040300000001,arcgis
